Week,Day,Date,Time,Season,Game_type,Home_team,Away_team,Home_Pts,Away_Pts,Home_Yds,Away_Yds,Home_TO,Away_TO,Home_Stadium,Home_Capacity,Home_lat,Home_lon,Home_Surface,Away_Stadium,Away_lat,Away_lon,Away_Surface,Away_Capacity,Location,Stadium,Capacity,lat,lon,Surface,attendance
17,Sun,December 30,1:02PM,2007,Regular,Tampa Bay Buccaneers,Carolina Panthers,23,31,303,349,1,2,Raymond James Stadium,65657,27.97583,-82.50333,Grass,Bank of America Stadium,35.22583,-80.85278000000002,Grass,"73,504","Tampa, Florida url:https://en.wikipedia.org/wiki/Tampa,_Florida",Raymond James Stadium,65657.0,27.97583,-82.50333,Grass,65609
17,Sun,December 30,1:03PM,2007,Regular,Cleveland Browns,San Francisco 49ers,20,7,358,185,1,0,FirstEnergy Stadium,67895,41.50611,-81.69944,Grass,Candlestick Park,37.713609999999996,-122.38611000000002,Grass,69732,"Cleveland, Ohio url:https://en.wikipedia.org/wiki/Cleveland",FirstEnergy Stadium,67895.0,41.50611,-81.69944,Grass,73041
17,Sun,December 30,1:03PM,2007,Regular,Miami Dolphins,Cincinnati Bengals,25,38,336,393,1,1,Hard Rock Stadium,75540,25.95806,-80.23889,Grass,Paul Brown Stadium,39.095,-84.516,Turf,65515,"Miami Gardens, Florida url:https://en.wikipedia.org/wiki/Miami_Gardens,_Florida",Hard Rock Stadium,75540.0,25.95806,-80.23889,Grass,70461
17,Sun,December 30,1:04PM,2007,Regular,Atlanta Falcons,Seattle Seahawks,44,41,364,501,0,3,Georgia Dome,71149,33.758,-84.40100000000002,Turf,CenturyLink Field,47.5952,-122.3316,Turf,68000,Atlanta url:https://en.wikipedia.org/wiki/Atlanta,Georgia Dome,71149.0,33.758,-84.40100000000002,Turf,64925
17,Sun,December 30,4:15PM,2007,Regular,New York Jets,Kansas City Chiefs,13,10,337,219,0,0,Giants Stadium,80242,40.81222,-74.07694000000002,Turf,Arrowhead Stadium,39.04889,-94.48389,Grass,"79,451","East Rutherford, New Jersey url:https://en.wikipedia.org/wiki/East_Rutherford,_New_Jersey",Giants Stadium,80242.0,40.81222,-74.07694000000002,Turf,76737
17,Sun,December 30,4:15PM,2007,Regular,Washington Redskins,Dallas Cowboys,27,6,354,147,2,1,FedExField,"91,665",38.907779999999995,-76.86444,Grass,Texas Stadium,32.84,-96.911,Turf,65529,"Landover, Maryland url:https://en.wikipedia.org/wiki/Landover,_Maryland",FedExField,91665.0,38.907779999999995,-76.86444,Grass,90910
17,Sun,December 30,4:15PM,2007,Regular,Oakland Raiders,San Diego Chargers,17,30,316,253,4,1,RingCentral Coliseum,63132,37.751670000000004,-122.20056000000001,Grass,SDCCU Stadium,32.78306,-117.11944,Grass,70561,"Oakland, California url:https://en.wikipedia.org/wiki/Oakland,_California",RingCentral Coliseum,63132.0,37.751670000000004,-122.20056000000001,Grass,61706
17,Sun,December 30,4:15PM,2007,Regular,Arizona Cardinals,St. Louis Rams,48,19,422,234,2,3,State Farm Stadium,63000,33.528,-112.26299999999999,Grass,Edward Jones Dome,38.63278,-90.18861,Turf,66000,"Glendale, Arizona url:https://en.wikipedia.org/wiki/Glendale,_Arizona",State Farm Stadium,63000.0,33.528,-112.26299999999999,Grass,64671
17,Sun,December 30,4:16PM,2007,Regular,Denver Broncos,Minnesota Vikings,22,19,362,332,0,3,Empower Field at Mile High,76125,39.74389,-105.02,Grass,Mall of America Field at the Hubert H. Humphrey Metrodome,44.973890000000004,-93.25806,Turf,64121,"Denver, Colorado url:https://en.wikipedia.org/wiki/Denver",Empower Field at Mile High,76125.0,39.74389,-105.02,Grass,76084
17,Sun,December 30,4:17PM,2007,Regular,Baltimore Ravens,Pittsburgh Steelers,27,21,334,264,1,3,M&T Bank Stadium,"71,008",39.278059999999996,-76.62278,Turf,Heinz Field,40.44667000000001,-80.01583000000002,Grass,"65,050",Baltimore url:https://en.wikipedia.org/wiki/Baltimore,M&T Bank Stadium,71008.0,39.278059999999996,-76.62278,Turf,71353
17,Sun,December 30,8:24PM,2007,Regular,Indianapolis Colts,Tennessee Titans,10,16,194,356,1,2,RCA Dome,"55,531",39.76361,-86.16333,Turf,Nissan Stadium,36.16639,-86.77139,Grass,"69,143",Indianapolis url:https://en.wikipedia.org/wiki/Indianapolis,RCA Dome,55531.0,39.76361,-86.16333,Turf,57202
WildCard,Sat,January 5,4:35PM,2007,Playoff,Seattle Seahawks,Washington Redskins,35,14,304,319,2,2,CenturyLink Field,68000,47.5952,-122.3316,Turf,FedExField,38.907779999999995,-76.86444,Grass,"91,665",Seattle url:https://en.wikipedia.org/wiki/Seattle,CenturyLink Field,68000.0,47.5952,-122.3316,Turf,68298.0
WildCard,Sat,January 5,8:13PM,2007,Playoff,Pittsburgh Steelers,Jacksonville Jaguars,29,31,340,239,4,2,Heinz Field,"65,050",40.44667000000001,-80.01583000000002,Grass,TIAA Bank Field,30.323890000000002,-81.6375,Grass,67164,Pittsburgh url:https://en.wikipedia.org/wiki/Pittsburgh,Heinz Field,65050.0,40.44667000000001,-80.01583000000002,Grass,63629.0
WildCard,Sun,January 6,1:03PM,2007,Playoff,Tampa Bay Buccaneers,New York Giants,14,24,271,277,3,0,Raymond James Stadium,65657,27.97583,-82.50333,Grass,Giants Stadium,40.81222,-74.07694000000002,Turf,80242,"Tampa, Florida url:https://en.wikipedia.org/wiki/Tampa,_Florida",Raymond James Stadium,65657.0,27.97583,-82.50333,Grass,65621.0
WildCard,Sun,January 6,4:30PM,2007,Playoff,San Diego Chargers,Tennessee Titans,17,6,350,248,1,2,SDCCU Stadium,70561,32.78306,-117.11944,Grass,Nissan Stadium,36.16639,-86.77139,Grass,"69,143",San Diego url:https://en.wikipedia.org/wiki/San_Diego,SDCCU Stadium,70561.0,32.78306,-117.11944,Grass,65640.0
Division,Sat,January 12,4:33PM,2007,Playoff,Green Bay Packers,Seattle Seahawks,42,20,408,200,2,1,Lambeau Field,72928,44.50139,-88.06222,Grass,CenturyLink Field,47.5952,-122.3316,Turf,68000,"Green Bay, Wisconsin url:https://en.wikipedia.org/wiki/Green_Bay,_Wisconsin",Lambeau Field,72928.0,44.50139,-88.06222,Grass,72168.0
Division,Sat,January 12,8:15PM,2007,Playoff,New England Patriots,Jacksonville Jaguars,31,20,403,350,0,2,Gillette Stadium,"68,756",42.091,-71.264,Turf,TIAA Bank Field,30.323890000000002,-81.6375,Grass,67164,"Foxborough, Massachusetts url:https://en.wikipedia.org/wiki/Foxborough,_Massachusetts",Gillette Stadium,68756.0,42.091,-71.264,Turf,68756.0
Division,Sun,January 13,1:06PM,2007,Playoff,Indianapolis Colts,San Diego Chargers,24,28,446,411,3,1,RCA Dome,"55,531",39.76361,-86.16333,Turf,SDCCU Stadium,32.78306,-117.11944,Grass,70561,Indianapolis url:https://en.wikipedia.org/wiki/Indianapolis,RCA Dome,55531.0,39.76361,-86.16333,Turf,56930.0
Division,Sun,January 13,4:45PM,2007,Playoff,Dallas Cowboys,New York Giants,17,21,336,230,1,0,Texas Stadium,65529,32.84,-96.911,Turf,Giants Stadium,40.81222,-74.07694000000002,Turf,80242,"Irving, Texas url:https://en.wikipedia.org/wiki/Irving,_Texas",Texas Stadium,65529.0,32.84,-96.911,Turf,63660.0
ConfChamp,Sun,January 20,3:05PM,2007,Playoff,New England Patriots,San Diego Chargers,21,12,347,311,3,2,Gillette Stadium,"68,756",42.091,-71.264,Turf,SDCCU Stadium,32.78306,-117.11944,Grass,70561,"Foxborough, Massachusetts url:https://en.wikipedia.org/wiki/Foxborough,_Massachusetts",Gillette Stadium,68756.0,42.091,-71.264,Turf,68756.0
ConfChamp,Sun,January 20,6:42PM,2007,Playoff,Green Bay Packers,New York Giants,20,23,264,377,2,1,Lambeau Field,72928,44.50139,-88.06222,Grass,Giants Stadium,40.81222,-74.07694000000002,Turf,80242,"Green Bay, Wisconsin url:https://en.wikipedia.org/wiki/Green_Bay,_Wisconsin",Lambeau Field,72928.0,44.50139,-88.06222,Grass,72740.0
SuperBowl,Sun,February 3,6:30PM,2007,Playoff,New York Giants,New England Patriots,17,14,338,274,1,1,Giants Stadium,80242,40.81222,-74.07694000000002,Turf,Gillette Stadium,42.091,-71.264,Turf,"68,756","East Rutherford, New Jersey",State Farm Stadium,63000.0,33.528,-112.263,Grass,71101.0
1,Sun,September 9,12:01PM,2001,Regular,Kansas City Chiefs,Oakland Raiders,24,27,254,427,3,3,Arrowhead Stadium,"79,451",39.04889,-94.48389,Grass,RingCentral Coliseum,37.751670000000004,-122.20056000000001,Grass,63132,"Kansas City, Missouri url:https://en.wikipedia.org/wiki/Kansas_City,_Missouri",Arrowhead Stadium,79451.0,39.04889,-94.48389,Grass,78844
1,Sun,September 9,12:02PM,2001,Regular,Green Bay Packers,Detroit Lions,28,6,424,288,1,3,Lambeau Field,60890,44.50139,-88.06222,Grass,Pontiac Silverdome,42.64583,-83.255,Turf,80311,"Green Bay, Wisconsin url:https://en.wikipedia.org/wiki/Green_Bay,_Wisconsin",Lambeau Field,60890.0,44.50139,-88.06222,Grass,59523
1,Sun,September 9,12:03PM,2001,Regular,Dallas Cowboys,Tampa Bay Buccaneers,6,10,127,263,3,2,Texas Stadium,65639,32.84,-96.911,Turf,Raymond James Stadium,27.97583,-82.50333,Grass,65657,"Irving, Texas url:https://en.wikipedia.org/wiki/Irving,_Texas",Texas Stadium,65639.0,32.84,-96.911,Turf,61521
1,Sun,September 9,1:00PM,2001,Regular,Minnesota Vikings,Carolina Panthers,13,24,343,291,5,2,Mall of America Field at the Hubert H. Humphrey Metrodome,64121,44.973890000000004,-93.25806,Turf,Bank of America Stadium,35.22583,-80.85278000000002,Grass,"73,250",Minneapolis url:https://en.wikipedia.org/wiki/Minneapolis,Mall of America Field at the Hubert H. Humphrey Metrodome,64121.0,44.973890000000004,-93.25806,Turf,64108
1,Sun,September 9,1:02PM,2001,Regular,Cleveland Browns,Seattle Seahawks,6,9,239,251,1,2,FirstEnergy Stadium,67895,41.50611,-81.69944,Grass,Husky Stadium,47.65028,-122.30167,Turf,"72,500","Cleveland, Ohio url:https://en.wikipedia.org/wiki/Cleveland",FirstEnergy Stadium,67895.0,41.50611,-81.69944,Grass,72318
1,Sun,September 9,1:02PM,2001,Regular,Baltimore Ravens,Chicago Bears,17,6,316,189,2,2,M&T Bank Stadium,"69,084",39.278059999999996,-76.62278,Grass,Soldier Field,41.8623,-87.6167,Grass,61500,Baltimore url:https://en.wikipedia.org/wiki/Baltimore,M&T Bank Stadium,69084.0,39.278059999999996,-76.62278,Grass,69365
1,Sun,September 9,1:03PM,2001,Regular,Cincinnati Bengals,New England Patriots,23,17,353,292,1,0,Paul Brown Stadium,65515,39.095,-84.516,Grass,Foxboro Stadium,42.0927,-71.2674417,Grass,60292,Cincinnati url:https://en.wikipedia.org/wiki/Cincinnati,Paul Brown Stadium,65515.0,39.095,-84.516,Grass,51521
1,Sun,September 9,1:03PM,2001,Regular,New York Jets,Indianapolis Colts,24,45,330,376,2,3,Giants Stadium,79469,40.81222,-74.07694000000002,Grass,RCA Dome,39.76361,-86.16333,Turf,"56,127","East Rutherford, New Jersey url:https://en.wikipedia.org/wiki/East_Rutherford,_New_Jersey",Giants Stadium,79469.0,40.81222,-74.07694000000002,Grass,78606
1,Sun,September 9,1:05PM,2001,Regular,Jacksonville Jaguars,Pittsburgh Steelers,21,3,299,281,0,4,TIAA Bank Field,73000,30.323890000000002,-81.6375,Grass,Heinz Field,40.44667000000001,-80.01583000000002,Grass,"64,450","Jacksonville, Florida url:https://en.wikipedia.org/wiki/Jacksonville,_Florida",TIAA Bank Field,73000.0,30.323890000000002,-81.6375,Grass,63785
1,Sun,September 9,1:05PM,2001,Regular,Buffalo Bills,New Orleans Saints,6,24,251,301,3,0,Bills Stadium,73967,42.773999999999994,-78.78699999999998,Turf,Mercedes-Benz Superdome,29.95083,-90.08111,Turf,70020,"Orchard Park, New York url:https://en.wikipedia.org/wiki/Orchard_Park_(town),_New_York",Bills Stadium,73967.0,42.773999999999994,-78.78699999999998,Turf,71447
1,Sun,September 9,1:15PM,2001,Regular,San Francisco 49ers,Atlanta Falcons,16,13,429,241,1,0,Candlestick Park,69732,37.713609999999996,-122.38611000000002,Grass,Georgia Dome,33.758,-84.40100000000002,Turf,71149,"San Francisco, California",Candlestick Park,69732.0,37.713609999999996,-122.38611000000002,Grass,65989
1,Sun,September 9,4:15PM,2001,Regular,San Diego Chargers,Washington Redskins,30,3,255,161,4,4,SDCCU Stadium,70561,32.78306,-117.11944,Grass,FedExField,38.907779999999995,-76.86444,Grass,"86,484",San Diego url:https://en.wikipedia.org/wiki/San_Diego,SDCCU Stadium,70561.0,32.78306,-117.11944,Grass,60629
1,Sun,September 9,4:16PM,2001,Regular,Philadelphia Eagles,St. Louis Rams,17,20,334,364,3,2,Veterans Stadium,65352,39.90667,-75.17111,Turf,Edward Jones Dome,38.63278,-90.18861,Turf,66000,Philadelphia url:https://en.wikipedia.org/wiki/Philadelphia,Veterans Stadium,65352.0,39.90667,-75.17111,Turf,66243
1,Sun,September 9,8:36PM,2001,Regular,Tennessee Titans,Miami Dolphins,23,31,315,307,3,2,Nissan Stadium,"68,798",36.16639,-86.77139,Grass,Hard Rock Stadium,25.95806,-80.23889,Grass,75540,"Nashville, Tennessee url:https://en.wikipedia.org/wiki/Nashville,_Tennessee",Nissan Stadium,68798.0,36.16639,-86.77139,Grass,68798
1,Mon,September 10,7:07PM,2001,Regular,Denver Broncos,New York Giants,31,20,473,308,0,0,Empower Field at Mile High,76125,39.74389,-105.02,Grass,Giants Stadium,40.81222,-74.07694000000002,Grass,79469,"Denver, Colorado url:https://en.wikipedia.org/wiki/Denver",Empower Field at Mile High,76125.0,39.74389,-105.02,Grass,75735
2,Sun,September 23,12:00PM,2001,Regular,Kansas City Chiefs,New York Giants,3,13,266,299,1,3,Arrowhead Stadium,"79,451",39.04889,-94.48389,Grass,Giants Stadium,40.81222,-74.07694000000002,Grass,79469,"Kansas City, Missouri url:https://en.wikipedia.org/wiki/Kansas_City,_Missouri",Arrowhead Stadium,79451.0,39.04889,-94.48389,Grass,77666
2,Sun,September 23,12:12PM,2001,Regular,Chicago Bears,Minnesota Vikings,17,10,284,319,1,2,Soldier Field,61500,41.8623,-87.6167,Grass,Mall of America Field at the Hubert H. Humphrey Metrodome,44.973890000000004,-93.25806,Turf,64121,"Chicago, Illinois",Soldier Field,66944.0,41.8623,-87.6167,Grass,66944
2,Sun,September 23,1:00PM,2001,Regular,Indianapolis Colts,Buffalo Bills,42,26,555,374,3,1,RCA Dome,"56,127",39.76361,-86.16333,Turf,Bills Stadium,42.773999999999994,-78.78699999999998,Turf,73967,Indianapolis url:https://en.wikipedia.org/wiki/Indianapolis,RCA Dome,56127.0,39.76361,-86.16333,Turf,56135
2,Sun,September 23,1:10PM,2001,Regular,Miami Dolphins,Oakland Raiders,18,15,359,216,2,0,Hard Rock Stadium,75540,25.95806,-80.23889,Grass,RingCentral Coliseum,37.751670000000004,-122.20056000000001,Grass,63132,"Miami Gardens, Florida url:https://en.wikipedia.org/wiki/Miami_Gardens,_Florida",Hard Rock Stadium,75540.0,25.95806,-80.23889,Grass,73404
2,Sun,September 23,1:10PM,2001,Regular,Jacksonville Jaguars,Tennessee Titans,13,6,329,264,2,0,TIAA Bank Field,73000,30.323890000000002,-81.6375,Grass,Nissan Stadium,36.16639,-86.77139,Grass,"68,798","Jacksonville, Florida url:https://en.wikipedia.org/wiki/Jacksonville,_Florida",TIAA Bank Field,73000.0,30.323890000000002,-81.6375,Grass,65994
2,Sun,September 23,1:11PM,2001,Regular,Cincinnati Bengals,Baltimore Ravens,21,10,203,382,1,6,Paul Brown Stadium,65515,39.095,-84.516,Grass,M&T Bank Stadium,39.278059999999996,-76.62278,Grass,"69,084",Cincinnati url:https://en.wikipedia.org/wiki/Cincinnati,Paul Brown Stadium,65515.0,39.095,-84.516,Grass,51121
2,Sun,September 23,1:12PM,2001,Regular,Atlanta Falcons,Carolina Panthers,24,16,377,359,2,1,Georgia Dome,71149,33.758,-84.40100000000002,Turf,Bank of America Stadium,35.22583,-80.85278000000002,Grass,"73,250",Atlanta url:https://en.wikipedia.org/wiki/Atlanta,Georgia Dome,71149.0,33.758,-84.40100000000002,Turf,47804
2,Sun,September 23,1:12PM,2001,Regular,Dallas Cowboys,San Diego Chargers,21,32,289,475,5,1,Texas Stadium,65639,32.84,-96.911,Turf,SDCCU Stadium,32.78306,-117.11944,Grass,70561,"Irving, Texas url:https://en.wikipedia.org/wiki/Irving,_Texas",Texas Stadium,65639.0,32.84,-96.911,Turf,63430
2,Sun,September 23,1:13PM,2001,Regular,Cleveland Browns,Detroit Lions,24,14,257,271,2,7,FirstEnergy Stadium,67895,41.50611,-81.69944,Grass,Pontiac Silverdome,42.64583,-83.255,Turf,80311,"Cleveland, Ohio url:https://en.wikipedia.org/wiki/Cleveland",FirstEnergy Stadium,67895.0,41.50611,-81.69944,Grass,73168
2,Sun,September 23,4:15PM,2001,Regular,New England Patriots,New York Jets,3,10,308,238,4,0,Foxboro Stadium,60292,42.0927,-71.2674417,Grass,Giants Stadium,40.81222,-74.07694000000002,Grass,79469,"Foxborough, Massachusetts url:https://en.wikipedia.org/wiki/Foxborough,_Massachusetts",Foxboro Stadium,60292.0,42.0927,-71.2674417,Grass,60292
2,Sun,September 23,4:27PM,2001,Regular,Seattle Seahawks,Philadelphia Eagles,3,27,147,344,1,1,Husky Stadium,"72,500",47.65028,-122.30167,Turf,Veterans Stadium,39.90667,-75.17111,Turf,65352,Seattle url:https://en.wikipedia.org/wiki/Seattle,Husky Stadium,72500.0,47.65028,-122.30167,Turf,62826
2,Sun,September 23,4:29PM,2001,Regular,San Francisco 49ers,St. Louis Rams,26,30,232,425,1,3,Candlestick Park,69732,37.713609999999996,-122.38611000000002,Grass,Edward Jones Dome,38.63278,-90.18861,Turf,66000,"San Francisco, California",Candlestick Park,69732.0,37.713609999999996,-122.38611000000002,Grass,67536
2,Sun,September 23,8:37PM,2001,Regular,Arizona Cardinals,Denver Broncos,17,38,308,381,3,0,Sun Devil Stadium,73379,33.426390000000005,-111.9325,Grass,Empower Field at Mile High,39.74389,-105.02,Grass,76125,"Tempe, Arizona url:https://en.wikipedia.org/wiki/Tempe,_Arizona",Sun Devil Stadium,73379.0,33.426390000000005,-111.9325,Grass,50913
2,Mon,September 24,9:08PM,2001,Regular,Green Bay Packers,Washington Redskins,37,0,386,137,1,3,Lambeau Field,60890,44.50139,-88.06222,Grass,FedExField,38.907779999999995,-76.86444,Grass,"86,484","Green Bay, Wisconsin url:https://en.wikipedia.org/wiki/Green_Bay,_Wisconsin",Lambeau Field,60890.0,44.50139,-88.06222,Grass,59771
3,Sun,September 30,12:03PM,2001,Regular,St. Louis Rams,Miami Dolphins,42,10,441,253,0,4,Edward Jones Dome,66000,38.63278,-90.18861,Turf,Hard Rock Stadium,25.95806,-80.23889,Grass,75540,"St. Louis, Missouri",Edward Jones Dome,66000.0,38.63278,-90.18861,Turf,66046
3,Sun,September 30,1:00PM,2001,Regular,Minnesota Vikings,Tampa Bay Buccaneers,20,16,402,331,2,1,Mall of America Field at the Hubert H. Humphrey Metrodome,64121,44.973890000000004,-93.25806,Turf,Raymond James Stadium,27.97583,-82.50333,Grass,65657,Minneapolis url:https://en.wikipedia.org/wiki/Minneapolis,Mall of America Field at the Hubert H. Humphrey Metrodome,64121.0,44.973890000000004,-93.25806,Turf,64105
3,Sun,September 30,1:01PM,2001,Regular,Washington Redskins,Kansas City Chiefs,13,45,218,546,1,0,FedExField,"86,484",38.907779999999995,-76.86444,Grass,Arrowhead Stadium,39.04889,-94.48389,Grass,"79,451","Landover, Maryland url:https://en.wikipedia.org/wiki/Landover,_Maryland",FedExField,86484.0,38.907779999999995,-76.86444,Grass,76573
3,Sun,September 30,1:03PM,2001,Regular,Carolina Panthers,Green Bay Packers,7,28,169,383,3,2,Bank of America Stadium,"73,250",35.22583,-80.85278000000002,Grass,Lambeau Field,44.50139,-88.06222,Grass,60890,"Charlotte, North Carolina url:https://en.wikipedia.org/wiki/Charlotte,_North_Carolina",Bank of America Stadium,73250.0,35.22583,-80.85278000000002,Grass,73120
3,Sun,September 30,1:03PM,2001,Regular,New England Patriots,Indianapolis Colts,44,13,336,322,0,4,Foxboro Stadium,60292,42.0927,-71.2674417,Grass,RCA Dome,39.76361,-86.16333,Turf,"56,127","Foxborough, Massachusetts url:https://en.wikipedia.org/wiki/Foxborough,_Massachusetts",Foxboro Stadium,60292.0,42.0927,-71.2674417,Grass,60292
3,Sun,September 30,1:03PM,2001,Regular,Buffalo Bills,Pittsburgh Steelers,3,20,172,270,2,0,Bills Stadium,73967,42.773999999999994,-78.78699999999998,Turf,Heinz Field,40.44667000000001,-80.01583000000002,Grass,"64,450","Orchard Park, New York url:https://en.wikipedia.org/wiki/Orchard_Park_(town),_New_York",Bills Stadium,73967.0,42.773999999999994,-78.78699999999998,Turf,72874
3,Sun,September 30,1:06PM,2001,Regular,New York Giants,New Orleans Saints,21,13,253,330,1,1,Giants Stadium,79469,40.81222,-74.07694000000002,Grass,Mercedes-Benz Superdome,29.95083,-90.08111,Turf,70020,"East Rutherford, New Jersey",Giants Stadium,79469.0,40.81222,-74.07694000000002,Grass,78451
3,Sun,September 30,4:05PM,2001,Regular,Arizona Cardinals,Atlanta Falcons,14,34,335,379,4,0,Sun Devil Stadium,73379,33.426390000000005,-111.9325,Grass,Georgia Dome,33.758,-84.40100000000002,Turf,71149,"Tempe, Arizona url:https://en.wikipedia.org/wiki/Tempe,_Arizona",Sun Devil Stadium,73379.0,33.426390000000005,-111.9325,Grass,28878
3,Sun,September 30,4:10PM,2001,Regular,Oakland Raiders,Seattle Seahawks,38,14,344,348,1,3,RingCentral Coliseum,63132,37.751670000000004,-122.20056000000001,Grass,Husky Stadium,47.65028,-122.30167,Turf,"72,500","Oakland, California url:https://en.wikipedia.org/wiki/Oakland,_California",RingCentral Coliseum,63132.0,37.751670000000004,-122.20056000000001,Grass,54629
3,Sun,September 30,4:15PM,2001,Regular,Denver Broncos,Baltimore Ravens,13,20,228,333,3,1,Empower Field at Mile High,76125,39.74389,-105.02,Grass,M&T Bank Stadium,39.278059999999996,-76.62278,Grass,"69,084","Denver, Colorado url:https://en.wikipedia.org/wiki/Denver",Empower Field at Mile High,76125.0,39.74389,-105.02,Grass,75082
3,Sun,September 30,4:15PM,2001,Regular,San Diego Chargers,Cincinnati Bengals,28,14,245,237,0,4,SDCCU Stadium,70561,32.78306,-117.11944,Grass,Paul Brown Stadium,39.095,-84.516,Grass,65515,San Diego url:https://en.wikipedia.org/wiki/San_Diego,SDCCU Stadium,70561.0,32.78306,-117.11944,Grass,56048
3,Sun,September 30,4:15PM,2001,Regular,Jacksonville Jaguars,Cleveland Browns,14,23,259,321,2,3,TIAA Bank Field,73000,30.323890000000002,-81.6375,Grass,FirstEnergy Stadium,41.50611,-81.69944,Grass,67895,"Jacksonville, Florida url:https://en.wikipedia.org/wiki/Jacksonville,_Florida",TIAA Bank Field,73000.0,30.323890000000002,-81.6375,Grass,57875
3,Sun,September 30,8:38PM,2001,Regular,Philadelphia Eagles,Dallas Cowboys,40,18,276,242,3,5,Veterans Stadium,65352,39.90667,-75.17111,Turf,Texas Stadium,32.84,-96.911,Turf,65639,Philadelphia url:https://en.wikipedia.org/wiki/Philadelphia,Veterans Stadium,65352.0,39.90667,-75.17111,Turf,66621
3,Mon,October 1,9:10PM,2001,Regular,New York Jets,San Francisco 49ers,17,19,268,359,0,1,Giants Stadium,79469,40.81222,-74.07694000000002,Grass,Candlestick Park,37.713609999999996,-122.38611000000002,Grass,69732,"East Rutherford, New Jersey url:https://en.wikipedia.org/wiki/East_Rutherford,_New_Jersey",Giants Stadium,79469.0,40.81222,-74.07694000000002,Grass,78722
4,Sun,October 7,12:05PM,2001,Regular,New Orleans Saints,Minnesota Vikings,28,15,370,340,1,3,Mercedes-Benz Superdome,70020,29.95083,-90.08111,Turf,Mall of America Field at the Hubert H. Humphrey Metrodome,44.973890000000004,-93.25806,Turf,64121,New Orleans url:https://en.wikipedia.org/wiki/New_Orleans,Mercedes-Benz Superdome,70020.0,29.95083,-90.08111,Turf,70020
4,Sun,October 7,1:02PM,2001,Regular,Baltimore Ravens,Tennessee Titans,26,7,460,185,0,2,M&T Bank Stadium,"69,084",39.278059999999996,-76.62278,Grass,Nissan Stadium,36.16639,-86.77139,Grass,"68,798",Baltimore url:https://en.wikipedia.org/wiki/Baltimore,M&T Bank Stadium,69084.0,39.278059999999996,-76.62278,Grass,69494
4,Sun,October 7,1:02PM,2001,Regular,Cleveland Browns,San Diego Chargers,20,16,278,269,1,0,FirstEnergy Stadium,67895,41.50611,-81.69944,Grass,SDCCU Stadium,32.78306,-117.11944,Grass,70561,"Cleveland, Ohio url:https://en.wikipedia.org/wiki/Cleveland",FirstEnergy Stadium,67895.0,41.50611,-81.69944,Grass,73018
4,Sun,October 7,1:02PM,2001,Regular,Pittsburgh Steelers,Cincinnati Bengals,16,7,413,214,2,1,Heinz Field,"64,450",40.44667000000001,-80.01583000000002,Grass,Paul Brown Stadium,39.095,-84.516,Grass,65515,Pittsburgh url:https://en.wikipedia.org/wiki/Pittsburgh,Heinz Field,64450.0,40.44667000000001,-80.01583000000002,Grass,62335
4,Sun,October 7,1:03PM,2001,Regular,Miami Dolphins,New England Patriots,30,10,296,149,1,3,Hard Rock Stadium,75540,25.95806,-80.23889,Grass,Foxboro Stadium,42.0927,-71.2674417,Grass,60292,"Miami Gardens, Florida url:https://en.wikipedia.org/wiki/Miami_Gardens,_Florida",Hard Rock Stadium,75540.0,25.95806,-80.23889,Grass,72713
4,Sun,October 7,1:04PM,2001,Regular,New York Giants,Washington Redskins,23,9,309,181,4,5,Giants Stadium,79469,40.81222,-74.07694000000002,Grass,FedExField,38.907779999999995,-76.86444,Grass,"86,484","East Rutherford, New Jersey",Giants Stadium,79469.0,40.81222,-74.07694000000002,Grass,78651
4,Sun,October 7,1:05PM,2001,Regular,Atlanta Falcons,Chicago Bears,3,31,335,300,5,2,Georgia Dome,71149,33.758,-84.40100000000002,Turf,Soldier Field,41.8623,-87.6167,Grass,61500,Atlanta url:https://en.wikipedia.org/wiki/Atlanta,Georgia Dome,71149.0,33.758,-84.40100000000002,Turf,46483
4,Sun,October 7,1:09PM,2001,Regular,Philadelphia Eagles,Arizona Cardinals,20,21,440,329,2,1,Veterans Stadium,65352,39.90667,-75.17111,Turf,Sun Devil Stadium,33.426390000000005,-111.9325,Grass,73379,Philadelphia url:https://en.wikipedia.org/wiki/Philadelphia,Veterans Stadium,65352.0,39.90667,-75.17111,Turf,66360
4,Sun,October 7,1:15PM,2001,Regular,Oakland Raiders,Dallas Cowboys,28,21,308,231,2,0,RingCentral Coliseum,63132,37.751670000000004,-122.20056000000001,Grass,Texas Stadium,32.84,-96.911,Turf,65639,"Oakland, California url:https://en.wikipedia.org/wiki/Oakland,_California",RingCentral Coliseum,63132.0,37.751670000000004,-122.20056000000001,Grass,61535
4,Sun,October 7,2:05PM,2001,Regular,Denver Broncos,Kansas City Chiefs,20,6,300,297,1,4,Empower Field at Mile High,76125,39.74389,-105.02,Grass,Arrowhead Stadium,39.04889,-94.48389,Grass,"79,451","Denver, Colorado url:https://en.wikipedia.org/wiki/Denver",Empower Field at Mile High,76125.0,39.74389,-105.02,Grass,75037
